Datetime,Open,High,Low,Close,Volume
2012-09-28,18.78334,18.91162,18.70863,18.79206,111757330
2012-09-27,18.9278,18.99978,18.72108,18.84188,157833389
2012-09-26,18.67625,18.95993,18.45582,18.76616,227766537
2012-09-25,18.75595,19.050842,18.6217,18.65906,243248350
2012-09-24,18.20676,18.68098,18.18808,18.66454,143086320
2012-09-21,18.23689,18.30439,18.18484,18.28123,255317419
2012-09-20,18.044115,18.21622,17.96317,18.13503,116731906
2012-09-19,17.87052,18.14598,17.84337,18.11958,124396528
2012-09-18,17.62842,17.89941,17.60352,17.88994,82981875
2012-09-17,17.63664,17.75545,17.55918,17.68322,60558139
2012-09-14,17.67375,17.75844,17.60925,17.67575,105132591
2012-09-13,17.26255,17.65881,17.19903,17.58509,106758663
2012-09-12,17.17089,17.30788,16.95844,17.2075,106088160
2012-09-11,17.38384,17.45084,17.21049,17.24013,75232938
2012-09-10,17.67774,17.7537,17.39455,17.45383,102783820
2012-09-07,17.43465,17.73976,17.37662,17.58783,129804723
2012-09-06,17.084961,17.43191,17.054325,17.41971,122196311
2012-09-05,16.93652,17.098412,16.9151,16.95445,68584110
2012-09-04,17.049843,17.06105,16.77463,16.96242,75867307
2012-08-31,17.036144,17.15022,16.93751,17.063293,85402916
2012-08-30,17.042122,17.12058,16.941,16.97836,65319921
2012-08-29,16.87101,17.16043,16.84063,17.13602,120060335
2012-08-28,16.56292,16.87724,16.55644,16.86802,82652646
2012-08-27,16.51286,16.73726,16.41946,16.66802,104939872
2012-08-24,16.82693,16.94773,16.78907,16.9024,57277890
2012-08-23,16.7938,16.94847,16.71236,16.85682,71635505
2012-08-22,16.6222,16.95146,16.60526,16.86628,76654246
2012-08-21,16.76491,16.8867,16.49243,16.67525,89221174
2012-08-20,16.82444,16.90837,16.7537,16.82543,70587592
2012-08-17,16.79007,16.86802,16.72979,16.86529,87434502
2012-08-16,16.62543,16.80302,16.61472,16.75893,68965534
2012-08-15,16.69443,16.7933,16.5405,16.62618,96789436
2012-08-14,16.4197,16.75843,16.41348,16.65408,147016998
2012-08-13,16.12506,16.44212,16.10663,16.43863,131205956
2012-08-10,15.90513,15.99604,15.84386,15.99006,57599089
2012-08-09,16.052582,16.098907,15.97811,15.99878,42972470
2012-08-08,15.91659,16.086454,15.90289,15.99579,53086237
2012-08-07,15.98483,16.046354,15.85233,15.9537,79569131
2012-08-06,15.93054,16.17388,15.92083,16.010489,71563235
2012-08-03,15.94025,16.032906,15.84411,15.97338,76168432
2012-08-02,15.57936,15.89119,15.52705,15.66005,79404516
2012-08-01,15.873,15.92805,15.72556,15.75793,74060561
2012-07-31,15.64785,15.85308,15.64685,15.76516,74903709
2012-07-30,15.84187,16.0050087,15.67873,15.74847,87795852
2012-07-27,15.41447,15.81572,15.37985,15.81472,142520206
2012-07-26,15.31759,15.36416,15.1938,15.27674,67660662
2012-07-25,15.15121,15.27724,15.077735,15.14299,73193322
2012-07-24,15.31759,15.39056,15.052081,15.13253,80677269
2012-07-23,14.95594,15.40102,14.9004,15.33029,143002005
2012-07-20,15.16217,15.26628,14.89866,15.21348,259517101
2012-07-19,14.59878,14.90613,14.59529,14.77113,187688877
2012-07-18,14.37064,14.53776,14.34947,14.46478,62160121
2012-07-17,14.40675,14.46254,14.15694,14.36441,67455897
2012-07-16,14.35544,14.42568,14.24112,14.31933,58723287
2012-07-13,14.25034,14.42468,14.16067,14.35918,79336261
2012-07-12,14.12506,14.24486,13.99977,14.20874,92738308
2012-07-11,14.3537,14.3923,14.070759,14.22643,140496649
2012-07-10,14.69965,14.75544,14.41447,14.4882,77212330
2012-07-09,14.56914,14.66005,14.47699,14.59554,68861145
2012-07-06,14.75594,14.78259,14.51609,14.5948,86796118
2012-07-05,14.66404,14.94548,14.65856,14.84237,94187720
2012-07-03,14.4461,14.65532,14.39604,14.64087,47758342
2012-07-02,14.49118,14.52057,14.35868,14.45756,66468209
2012-06-29,14.32032,14.44909,14.25158,14.4476,101157748
2012-06-28,14.09467,14.10289,13.87823,14.055068,77124000
2012-06-27,14.1395,14.29616,14.097659,14.17935,67945726
2012-06-26,14.016463,14.1121,13.93477,14.064284,54210435
2012-06-25,14.13029,14.14921,13.88172,13.96515,63501129
2012-06-22,14.14697,14.23365,14.092677,14.23365,89450029
2012-06-21,14.44187,14.44187,14.040622,14.077484,80753554
2012-06-20,14.44112,14.44585,14.28421,14.38384,94219840
2012-06-19,14.2862,14.55245,14.2745,14.48396,83359284
2012-06-18,14.012976,14.30164,13.92904,14.21796,100250360
2012-06-15,13.95619,14.060299,13.87524,14.060049,120497969
2012-06-14,13.9801,14.073997,13.86104,13.92406,94147570
2012-06-13,13.99056,14.12207,13.91484,13.97487,78460993
2012-06-12,14.19106,14.20426,13.91235,14.074744,129451404
2012-06-11,14.55071,14.57836,14.11435,14.15943,106842978
2012-06-08,14.34249,14.47076,14.31086,14.45706,56627461
2012-06-07,14.63514,14.64237,14.37736,14.40177,70603652
2012-06-06,14.35818,14.49492,14.2867,14.46005,84146223
2012-06-05,14.33253,14.39928,14.10887,14.207,93946821
2012-06-04,14.20227,14.45806,14.19704,14.41074,97672734
2012-06-01,14.24137,14.26279,14.15569,14.2212,122774470
2012-05-31,14.66304,14.69492,14.42095,14.46727,119177037
2012-05-30,14.64909,14.74224,14.53377,14.65084,76553871
2012-05-29,14.83963,14.92232,14.65308,14.80301,104618672
2012-05-25,14.96889,14.98707,14.65208,14.73303,143813034
2012-05-24,15.17213,15.24087,14.91584,15.035145,75935562
2012-05-23,14.98508,15.18309,14.87226,15.1796,127600492
2012-05-22,15.27873,15.28795,14.84436,14.96391,122533571
2012-05-21,14.95669,15.33477,14.94399,15.29542,123477094
2012-05-18,15.56914,15.75146,14.86179,14.95395,239835606
2012-05-17,15.78658,15.8867,15.47275,15.51808,134654835
2012-05-16,15.39131,15.69368,15.341,15.66453,194128926
2012-05-15,15.077237,15.31759,15.037386,15.2207,84399167
2012-05-14,14.96341,15.15569,14.95843,15.043613,73249532
2012-05-11,15.20177,15.30638,15.062791,15.074248,84290763
2012-05-10,15.26678,15.34723,15.19878,15.28421,61666277
2012-05-09,15.11385,15.35196,14.98907,15.17188,93501157
2012-05-08,15.08172,15.36491,14.96142,15.26254,107493407
2012-05-07,14.81945,15.20725,14.81945,15.13203,80079035
2012-05-04,15.091434,15.1405,14.86453,14.86852,88626955
2012-05-03,15.18359,15.31335,15.1669,15.21846,75000069
2012-05-02,14.97387,15.14598,14.95918,15.12481,64701612
2012-05-01,15.038382,15.2329,14.94872,15.054323,80392204
2012-04-30,15.26752,15.34449,14.95918,15.064783,96652926
2012-04-27,15.31808,15.36092,15.208,15.31709,65701345
2012-04-26,15.21572,15.39231,15.18558,15.32929,84013728
2012-04-25,15.043613,15.22668,15.015717,15.18608,73117037
2012-04-24,14.90015,15.10912,14.87724,14.97562,77453230
2012-04-23,14.76715,14.90538,14.6999,14.88421,88241516
2012-04-20,15.04984,15.16441,14.84013,14.84585,122794545
2012-04-19,15.085705,15.34897,14.91908,14.92655,132277959
2012-04-18,15.14449,15.26279,15.013974,15.12954,107180238
2012-04-17,15.15719,15.38459,15.11858,15.18234,121409373
2012-04-16,15.51684,15.53701,14.98533,15.09517,228537416
2012-04-13,16.1283,16.16416,15.53029,15.55669,327595322
2012-04-12,15.99878,16.26752,15.94673,16.21447,231127086
2012-04-11,15.79006,15.84062,15.72356,15.83963,88289696
2012-04-10,15.77886,15.80326,15.55544,15.61298,99652126
2012-04-09,15.65333,15.82394,15.57388,15.71211,87635252
2012-04-05,15.74698,15.85133,15.65557,15.74897,93095642
2012-04-04,15.90165,15.91535,15.71858,15.81946,65348026
2012-04-03,16.074997,16.13826,15.90638,16.0055065,82102591
2012-04-02,15.95943,16.12705,15.81173,16.11261,91710470
2012-03-30,16.2329,16.27624,15.96516,15.97114,92774443
2012-03-29,16.275,16.35345,16.047352,16.14972,77260510
2012-03-28,16.23988,16.40327,16.21622,16.33278,101936657
2012-03-27,16.11535,16.27649,16.059805,16.1151,80588939
2012-03-26,16.064785,16.17662,15.92879,16.17263,73040752
2012-03-23,16.10464,16.15196,15.96267,16.0047607,77898894
2012-03-22,15.90289,16.15943,15.71609,16.090937,96769361
2012-03-21,15.806,16.12431,15.7537,15.93975,99154267
2012-03-20,15.7141,15.84212,15.62319,15.77811,61850967
2012-03-19,15.51983,15.87226,15.473,15.79031,87237768
2012-03-16,15.46429,15.58932,15.44336,15.56765,122477361
2012-03-15,15.35744,15.52929,15.31335,15.47026,97769094
2012-03-14,15.31759,15.51136,15.27923,15.34224,117916329
2012-03-13,15.16192,15.38857,15.082218,15.38683,90168712
2012-03-12,14.94399,15.11833,14.92556,15.072255,67010233
2012-03-09,15.14199,15.24037,14.94399,14.95021,107224403
2012-03-08,15.19405,15.23041,15.10214,15.12182,54021731
2012-03-07,15.16939,15.22269,15.089939,15.11335,50769586
2012-03-06,15.14449,15.16341,14.79056,15.067523,127451937
2012-03-05,15.45283,15.50414,15.22742,15.29891,63970883
2012-03-02,15.49193,15.54175,15.45009,15.47325,63167885
2012-03-01,15.49841,15.58409,15.39604,15.50189,89843498
2012-02-29,15.40725,15.5816,15.33004,15.39853,125946315
2012-02-28,15.19305,15.43639,15.13527,15.40202,114330940
2012-02-27,15.10812,15.25183,15.070014,15.17587,72827958
2012-02-24,15.12705,15.23415,15.081222,15.19056,77714204
2012-02-23,15.11833,15.14174,14.9527,15.096166,82508106
2012-02-22,15.24187,15.36192,15.11111,15.14174,78974912
2012-02-21,15.040375,15.38932,15.015717,15.29268,99603946
2012-02-17,15.067772,15.13402,15.0037622,15.059553,98331193
2012-02-16,15.014223,15.16341,14.88745,15.10638,101615457
2012-02-15,15.26603,15.26603,15.0077467,15.082467,97399715
2012-02-14,15.23141,15.24287,15.062542,15.18707,72418428
2012-02-13,15.20551,15.28869,15.19355,15.24785,72924318
2012-02-10,15.14025,15.14648,15.043613,15.091185,93356617
2012-02-09,15.24336,15.30513,15.16815,15.22942,90927546
2012-02-08,15.15918,15.22668,15.062044,15.18932,73731331
2012-02-07,15.12207,15.17786,15.037635,15.1126,83997668
2012-02-06,14.8197,15.21373,14.7948,15.17039,147735682
2012-02-03,14.71136,14.87101,14.64635,14.85258,127215053
2012-02-02,14.56715,14.6055,14.49766,14.57313,96950036
2012-02-01,14.56889,14.58284,14.42443,14.46653,93175942
2012-01-31,14.52057,14.54548,14.32506,14.44859,86017210
2012-01-30,14.39729,14.44585,14.28147,14.38832,93569411
2012-01-27,14.21621,14.45382,14.1801,14.44536,145242371
2012-01-26,14.2461,14.30837,14.061046,14.14946,129531704
2012-01-25,14.38384,14.41372,14.10662,14.18408,200255805
2012-01-24,14.60326,14.63714,14.39604,14.46902,122690156
2012-01-23,14.59529,14.66154,14.52456,14.58334,137027695
2012-01-20,14.70812,14.71983,14.4882,14.59504,424637703
2012-01-19,15.96491,15.96491,15.72755,15.92954,253157352
2012-01-18,15.60725,15.79081,15.49492,15.76366,110882061
2012-01-17,15.7405,15.7405,15.58359,15.65582,76658261
2012-01-13,15.59803,15.61522,15.46852,15.5664,92637933
2012-01-12,15.72157,15.76317,15.60401,15.68222,75289148
2012-01-11,15.52929,15.67599,15.47001,15.59056,96359832
2012-01-10,15.68496,15.78583,15.36516,15.52033,176483032
2012-01-09,16.10214,16.1146,15.47275,15.50339,233776981
2012-01-06,16.41721,16.43839,16.18409,16.18982,108119746
2012-01-05,16.49144,16.53726,16.34449,16.41373,131808205
2012-01-04,16.56367,16.69368,16.45383,16.64461,114989399
2012-01-03,16.26254,16.64137,16.24835,16.57313,147611217
2011-12-30,15.99056,16.10862,15.99056,16.0872,71559220
2011-12-29,15.97736,16.014973,15.8207,16.00002861,63252199
2011-12-28,16.0087452,16.064785,15.89293,15.93278,85406931
2011-12-27,15.74224,16.052082,15.741,15.94648,64496847
2011-12-23,15.741,15.80775,15.70513,15.76939,58365953
2011-12-22,15.64013,15.73427,15.61672,15.68371,73165217
2011-12-21,15.69143,15.73652,15.41622,15.58708,100290510
2011-12-20,15.64137,15.73701,15.64112,15.7004,95886062
2011-12-19,15.64162,15.65383,15.44212,15.4877,86061375
2011-12-16,15.54972,15.67425,15.47873,15.59056,179040582
2011-12-15,15.50488,15.54175,15.40949,15.43066,96705121
2011-12-14,15.4882,15.54972,15.25507,15.39405,156733281
2011-12-13,15.6603,15.85457,15.5131,15.58234,161731947
2011-12-12,15.48894,15.59604,15.44934,15.57637,87683432
2011-12-09,15.39231,15.66952,15.36765,15.62693,111062736
2011-12-08,15.46802,15.62767,15.32506,15.34374,96885796
2011-12-07,15.48396,15.58309,15.3948,15.52655,90630437
2011-12-06,15.51659,15.65681,15.4481,15.53602,93408812
2011-12-05,15.63241,15.73851,15.50189,15.58284,128379401
2011-12-02,15.36864,15.54175,15.34897,15.45109,164040568
2011-12-01,14.94399,15.34249,14.91908,15.28695,145366836
2011-11-30,14.89293,14.93178,14.74697,14.92879,136389312
2011-11-29,14.64212,14.70389,14.47898,14.51883,73546641
2011-11-28,14.43016,14.66553,14.35868,14.64984,113580136
2011-11-25,14.076986,14.30314,13.98085,14.02244,62730250
2011-11-23,14.33004,14.45208,14.19953,14.19953,93380707
2011-11-22,14.44585,14.56964,14.3273,14.44585,96572626
2011-11-21,14.63913,14.65756,14.24884,14.46927,120501984
2011-11-18,14.9938,15.056066,14.78832,14.81646,132000924
2011-11-17,15.1943,15.25009,14.86379,14.96566,140255750
2011-11-16,15.24486,15.39978,15.20825,15.22966,104731092
2011-11-15,15.26279,15.3943,15.20551,15.35644,107441212
2011-11-14,15.14324,15.3943,15.13776,15.26777,128026081
2011-11-11,14.97637,15.24511,14.90912,15.15196,159676271
2011-11-10,15.091683,15.092181,14.73377,14.82145,115166059
2011-11-09,15.050089,15.17786,14.91061,14.96765,148996390
2011-11-08,15.16815,15.3019,15.03365,15.25133,121630197
2011-11-07,14.77761,15.16267,14.75046,15.15146,134799374
2011-11-04,14.78209,14.93751,14.75544,14.84785,113817021
2011-11-03,14.6202,14.88172,14.53851,14.88172,107192283
2011-11-02,14.5679,14.64411,14.45781,14.5659,85153986
2011-11-01,14.44834,14.58309,14.36491,14.41223,125472546
2011-10-31,14.8217,14.93626,14.73651,14.76067,102695490
2011-10-28,14.8075,15.0012722,14.80077,14.94747,100696024
2011-10-27,14.90463,15.011234,14.77711,14.91086,151778780
2011-10-26,14.68371,14.6994,14.26802,14.60301,115354763
2011-10-25,14.77213,14.81945,14.51684,14.52456,102000897
2011-10-24,14.61323,14.94324,14.60775,14.85482,137589795
2011-10-21,14.68272,14.76341,14.61273,14.70712,136148412
2011-10-20,14.49318,14.66727,14.43365,14.53726,135666613
2011-10-19,14.62867,14.74623,14.42643,14.46329,117699519
2011-10-18,14.45059,14.75868,14.3811,14.70762,152601853
2011-10-17,14.53851,14.7405,14.39604,14.50588,160928949
2011-10-14,14.93079,14.93402,14.6344,14.73676,342474886
2011-10-13,13.6994,13.92281,13.64934,13.92257,228356741
2011-10-12,13.65208,13.82892,13.56491,13.66129,127588447
2011-10-11,13.2867,13.61895,13.2867,13.52879,114563810
2011-10-10,13.080471,13.38657,13.031156,13.3791,93236167
2011-10-07,12.8725,12.96391,12.70986,12.82991,114664185
2011-10-06,12.64012,12.83265,12.51808,12.8197,137485405
2011-10-05,12.36241,12.64759,11.97437,12.57038,182043797
2011-10-04,12.205,12.539,11.97013,12.50064,166975528
2011-10-03,12.69865,12.7522,12.32879,12.34174,179646846
2011-09-30,12.95669,13.051081,12.81148,12.82792,109352349
2011-09-29,13.35096,13.38234,12.93676,13.13826,116699786
2011-09-28,13.48695,13.54971,13.14324,13.17163,90871336
2011-09-27,13.40476,13.62518,13.35121,13.43315,120887424
2011-09-26,13.13203,13.2735,12.78333,13.24759,105762945
2011-09-23,12.86578,13.11135,12.81447,13.08869,111508400
2011-09-22,13.10712,13.17013,12.80202,12.96789,176671736
2011-09-21,13.64112,13.82319,13.42119,13.42966,100948969
2011-09-20,13.68371,13.91086,13.51609,13.61472,111580670
2011-09-19,13.45831,13.69616,13.33452,13.61572,99106087
2011-09-16,13.56914,13.61995,13.52779,13.61596,141901897
2011-09-15,13.33751,13.57362,13.3141,13.51335,118875912
2011-09-14,13.26503,13.37362,13.096411,13.25208,108179971
2011-09-13,13.25033,13.29716,13.036137,13.18857,94520965
2011-09-12,12.90065,13.25008,12.88919,13.20351,107216373
2011-09-09,13.23539,13.31634,12.98109,13.072252,131242091
2011-09-08,13.29517,13.42717,13.24784,13.32406,95576908
2011-09-07,13.21173,13.34847,13.13576,13.30089,110645177
2011-09-06,12.72231,13.020197,12.71484,13.0057507,109039179
2011-09-02,13.062787,13.14872,12.96964,13.072003,96408011
2011-09-01,13.46827,13.54498,13.23091,13.26279,96982155
2011-08-31,13.56765,13.6065,13.34996,13.4735,108135806
2011-08-30,13.40451,13.52406,13.2207,13.46702,120008140
2011-08-29,13.3141,13.43589,13.28919,13.42667,93782206
2011-08-26,12.95121,13.21173,12.78059,13.12231,144391193
2011-08-25,13.20999,13.38159,12.90911,12.95245,132213719
2011-08-24,12.93477,13.20052,12.88246,13.033398,144318923
2011-08-23,12.54049,12.98657,12.42991,12.92206,174523715
2011-08-22,12.55295,12.62767,12.31708,12.40774,196971541
2011-08-19,12.43688,12.82368,12.22567,12.22717,217211120
2011-08-18,13.037881,13.073248,12.46553,12.57487,252571164
2011-08-17,13.45033,13.54149,13.2197,13.27898,163775579
2011-08-16,13.75918,13.75943,13.20799,13.42468,278616423
2011-08-15,13.78408,14.072005,13.60027,13.87873,286867234
2011-08-12,14.18433,14.20924,13.95768,14.041619,126644924
2011-08-11,13.7938,14.15943,13.65905,14.00077248,193948251
2011-08-10,13.98209,14.050336,13.64212,13.674,215589063
2011-08-09,13.97263,14.31161,13.47474,14.28172,259758001
2011-08-08,14.021942,14.17188,13.55793,13.59953,300987964
2011-08-05,14.50912,14.69492,13.99753,14.42194,238052949
2011-08-04,14.807,14.91534,14.38284,14.38408,197320845
2011-08-03,14.80127,15.018706,14.53627,14.97313,153601587
2011-08-02,15.093426,15.18483,14.73402,14.7547,128503865
2011-08-01,15.22344,15.33004,14.92356,15.1126,159238637
2011-07-29,15.049341,15.31659,15.035892,15.035892,166116320
2011-07-28,15.073252,15.34199,15.018706,15.21646,124802042
2011-07-27,15.37188,15.46578,15.062293,15.12381,157965884
2011-07-26,15.39355,15.62892,15.37288,15.50488,94067271
2011-07-25,15.27674,15.57686,15.26777,15.41671,125733520
2011-07-22,15.078233,15.42967,15.050338,15.39803,141656982
2011-07-21,14.79529,15.14473,14.7948,15.11808,139300182
2011-07-20,14.99828,15.014472,14.82817,14.82817,89446014
2011-07-19,14.84785,15.060549,14.83265,15.0074978,119144917
2011-07-18,14.75694,14.99504,14.74473,14.81796,179401931
2011-07-15,14.88172,14.95021,14.64909,14.88471,551342851
2011-07-14,13.42767,13.4994,13.11908,13.17412,266976958
2011-07-13,13.37487,13.54921,13.36192,13.40625,112026334
2011-07-12,13.15469,13.43514,13.10089,13.3004,114073981
2011-07-11,13.15519,13.34946,13.088441,13.13278,113997696
2011-07-08,13.274,13.39106,13.13253,13.25008,191523195
2011-07-07,13.47449,13.71559,13.34697,13.61397,158010049
2011-07-06,13.28769,13.41248,13.27624,13.33402,108228151
2011-07-05,13.08346,13.33502,13.08346,13.26129,154545110
2011-07-01,12.62119,12.98085,12.61223,12.97711,146013250
2011-06-30,12.50289,12.61945,12.49068,12.61223,97500090
2011-06-29,12.36714,12.45955,12.26353,12.3928,94071286
2011-06-28,12.055314,12.35893,12.055314,12.29517,109011074
2011-06-27,11.80575,12.1644,11.79579,12.024928,138304463
2011-06-24,11.97213,11.97387,11.78134,11.82767,152794573
2011-06-23,12.0082397,12.026422,11.79902,11.96067,192787918
2011-06-22,12.24037,12.26279,12.12281,12.12978,96644896
2011-06-21,12.13427,12.30239,12.072997,12.27897,111030616
2011-06-20,12.079722,12.11036,11.93601,12.069261,121598077
2011-06-17,12.60725,12.61995,12.074741,12.08022,210602442
2011-06-16,12.52331,12.61696,12.37038,12.46254,110693357
2011-06-15,12.5786,12.66129,12.46852,12.5268,83242849
2011-06-14,12.65631,12.80401,12.62742,12.66179,94011061
2011-06-13,12.70239,12.70737,12.50737,12.57113,97455925
2011-06-10,12.80401,12.86901,12.6847,12.69018,97961814
2011-06-09,12.95146,12.95146,12.84286,12.87001,67817246
2011-06-08,12.86503,12.98234,12.84635,12.93078,66383894
2011-06-07,13.023435,13.066773,12.9263,12.92729,76590006
2011-06-06,13.039624,13.12132,12.93277,12.97786,77975179
2011-06-03,13.0012684,13.14075,12.98882,13.028167,70202152
2011-06-02,13.14,13.20799,13.013223,13.1522,88510520
2011-06-01,13.1517,13.28022,13.083709,13.090932,118679178
2011-05-31,13.075988,13.17686,13.038628,13.17611,107894906
2011-05-27,12.9136,12.99604,12.8593,12.97387,70093747
2011-05-26,12.89417,13.0042572,12.82692,12.90488,85057626
2011-05-25,12.88495,13.020446,12.88296,12.94324,52259149
2011-05-24,12.96067,13.050085,12.90538,12.90812,76284867
2011-05-23,12.86677,12.95146,12.78707,12.91136,92344839
2011-05-20,13.24535,13.25008,13.029413,13.051829,93047462
2011-05-19,13.26852,13.36341,13.19355,13.23166,99118132
2011-05-18,13.18906,13.20874,13.093423,13.19579,78420843
2011-05-17,12.83763,13.23091,12.82767,13.21198,132639308
2011-05-16,13.10862,13.13253,12.86179,12.9121,118771522
