Datetime,Open,High,Low,Close,Volume
2012-12-21,18.3025,18.55964,18.22286,18.5475,596268400
2012-12-20,18.92857,18.93571,18.53143,18.63321,481689600
2012-12-19,18.98107,19.060715,18.76786,18.79679,449369200
2012-12-18,18.75,19.10357,18.58036,19.067858,625685200
2012-12-17,18.17607,18.57143,17.90107,18.52964,757607200
2012-12-14,18.38393,18.50464,18.056429,18.20679,1009579200
2012-12-13,18.96964,19.20143,18.77857,18.9175,625259600
2012-12-12,19.56321,19.57143,19.1525,19.25,487144000
2012-12-11,19.2775,19.62714,19.19179,19.33536,592345600
2012-12-10,18.75,19.2325,18.62786,18.92214,630484400
2012-12-07,19.76429,19.82857,18.92857,19.044643,787040800
2012-12-06,18.89071,19.76107,18.5225,19.54429,1177212400
2012-12-05,20.31821,20.33036,19.24179,19.2425,1044638000
2012-12-04,20.77857,20.77857,20.43321,20.56607,557068400
2012-12-03,21.20179,21.23536,20.91071,20.93536,364280000
2012-11-30,20.95679,21.014286,20.81,20.90286,391319600
2012-11-29,21.079287,21.22321,20.90179,21.048571,514698800
2012-11-28,20.61679,20.92143,20.43786,20.81929,520864400
2012-11-27,21.055357,21.08643,20.71786,20.885,533330000
2012-11-26,20.56786,21.071428,20.48964,21.054644,630579600
2012-11-23,20.25607,20.42857,20.092857,20.41071,272826400
2012-11-21,20.15179,20.26321,19.87857,20.060715,373002000
2012-11-20,20.42536,20.42679,19.80643,20.032499,642754000
2012-11-19,19.31107,20.26786,19.28143,20.20464,823317600
2012-11-16,18.75714,18.92857,18.0625,18.84571,1266893600
2012-11-15,19.1975,19.26786,18.665,18.77214,789910800
2012-11-14,19.48214,19.55179,19.14929,19.17429,477170400
2012-11-13,19.24679,19.66,19.15571,19.38929,532949200
2012-11-12,19.79107,19.80357,19.2375,19.38679,515802000
2012-11-09,19.30071,19.81714,19.061428,19.53786,929913600
2012-11-08,20.022499,20.079643,19.1175,19.20536,1056146000
2012-11-07,20.49429,20.51929,19.84821,19.92857,793648800
2012-11-06,21.079643,21.097857,20.7175,20.81607,374917200
2012-11-05,20.84,20.99179,20.62857,20.87929,529135600
2012-11-02,21.28179,21.31964,20.52679,20.6,599373600
2012-11-01,21.365,21.53571,21.22036,21.305,361298000
2012-10-31,21.24571,21.49857,20.98929,21.26143,510003200
2012-10-26,21.76536,21.92857,21.10714,21.57143,1018432800
2012-10-25,22.14286,22.21429,21.62679,21.76929,656325600
2012-10-24,22.19429,22.37679,21.80857,22.029642,558527200
2012-10-23,22.53571,22.63929,21.84643,21.90571,707145600
2012-10-22,21.87214,22.69214,21.81286,22.64393,546730800
2012-10-19,22.5375,22.56321,21.77214,21.78,744086000
2012-10-18,22.8425,22.93071,22.5,22.59429,476624400
2012-10-17,23.17393,23.31393,23.0,23.021786,389037600
2012-10-16,22.69179,23.225,22.53571,23.20679,549771600
2012-10-15,22.58393,22.68321,22.28036,22.67,432502000
2012-10-12,22.48429,22.69214,22.33214,22.48964,460014800
2012-10-11,23.089287,23.11429,22.43214,22.43214,546081200
2012-10-10,22.84786,23.035,22.75,22.88964,510356000
2012-10-09,22.80893,22.87464,22.26964,22.70893,838597200
2012-10-08,23.10286,23.12714,22.71821,22.79179,637994000
2012-10-05,23.75714,23.78571,23.26,23.30679,594006000
2012-10-04,23.97321,24.080357,23.76964,23.81429,370725600
2012-10-03,23.745,23.995,23.66536,23.98036,424281200
2012-10-02,23.63607,23.79821,23.2375,23.61821,627992400
2012-10-01,23.97,24.16964,23.44643,23.54964,543594800
2012-09-28,24.24107,24.32536,23.8125,23.825,535110800
2012-09-27,23.72464,24.36321,23.58393,24.33286,594090000
2012-09-26,23.88357,24.024643,23.61429,23.75643,576503200
2012-09-25,24.58071,24.74214,24.035713,24.055,518789600
2012-09-24,24.53071,24.82571,24.39286,24.67107,639766400
2012-09-21,25.086071,25.18107,24.97714,25.0032139,571589200
2012-09-20,24.97,25.0021439,24.77214,24.95357,336568400
2012-09-19,25.0092869,25.1425,24.98464,25.075001,326874800
2012-09-18,24.99571,25.083214,24.87214,25.068214,373503200
2012-09-17,24.97679,24.99286,24.8075,24.99214,398031200
2012-09-14,24.64143,24.89214,24.5675,24.68857,600474000
2012-09-13,24.19179,24.48214,24.098928,24.39214,598360000
2012-09-12,23.81607,23.925,23.42857,23.92107,712233200
2012-09-11,23.75393,23.93214,23.44643,23.5925,503983200
2012-09-10,24.30179,24.40321,23.64643,23.66929,487998000
2012-09-07,24.21607,24.37429,24.13464,24.30143,329666400
2012-09-06,24.041786,24.22464,23.95714,24.1525,391196400
2012-09-05,24.1275,24.15536,23.91429,23.93679,336375200
2012-09-04,23.77714,24.11214,23.73214,24.10607,367892000
2012-08-31,23.83036,23.87857,23.47321,23.75857,338321200
2012-08-30,23.95143,23.98393,23.67321,23.70964,302699600
2012-08-29,24.11607,24.2025,24.021429,24.0525,202806800
2012-08-28,24.10643,24.14643,23.9525,24.1,267416800
2012-08-27,24.28536,24.31679,24.055,24.13143,427008400
2012-08-24,23.55393,23.91,23.4125,23.68643,437340400
2012-08-23,23.78964,23.925,23.6125,23.66536,420128800
2012-08-22,23.37214,23.89286,23.14679,23.88821,565322800
2012-08-21,23.95786,24.10286,23.22607,23.43071,812719600
2012-08-20,23.21464,23.75536,23.21071,23.75536,613384800
2012-08-17,22.85714,23.14964,22.81464,23.14679,442761200
2012-08-16,22.54321,22.74143,22.51786,22.72643,254534000
2012-08-15,22.54643,22.64286,22.41964,22.52964,257342400
2012-08-14,22.56679,22.8075,22.5075,22.56036,340169200
2012-08-13,22.26393,22.5,22.25893,22.5,278832400
2012-08-10,22.096786,22.20571,22.09643,22.20357,194938800
2012-08-09,22.066071,22.20464,22.064285,22.16893,221642400
2012-08-08,22.12107,22.28143,22.039286,22.13786,244706000
2012-08-07,22.24179,22.32143,22.072857,22.17536,290446800
2012-08-06,22.04607,22.31679,21.97357,22.23393,302103200
2012-08-03,21.91536,22.070715,21.84143,21.98929,344920800
2012-08-02,21.53,21.81036,21.4375,21.70679,332158400
2012-08-01,21.99679,22.014286,21.53571,21.67179,384501600
2012-07-31,21.54393,21.84643,21.52571,21.81286,462327600
2012-07-30,21.10429,21.40857,20.99357,21.25107,379142400
2012-07-27,20.53607,20.9225,20.41393,20.89857,403936400
2012-07-26,20.70571,20.72857,20.37,20.53143,406632800
2012-07-25,20.51643,20.74286,20.35714,20.53464,877312800
2012-07-24,21.69214,21.77429,21.37536,21.46143,565132400
2012-07-23,21.22857,21.63929,20.98964,21.56536,487975600
2012-07-20,21.89393,21.94429,21.56071,21.58214,397471200
2012-07-19,21.83143,21.97679,21.64286,21.94,436861600
2012-07-18,21.66393,21.72643,21.55571,21.65214,252700000
2012-07-17,21.81393,21.83929,21.54107,21.67643,293624800
2012-07-16,21.61143,21.84357,21.60786,21.67536,301260400
2012-07-13,21.53393,21.68536,21.42857,21.60607,311427200
2012-07-12,21.43714,21.5525,21.16714,21.38929,428041600
2012-07-11,21.64714,21.70214,21.32929,21.58679,469322000
2012-07-10,22.070356,22.13821,21.61821,21.72179,511957600
2012-07-09,21.61786,21.925,21.57536,21.92464,379405600
2012-07-06,21.68179,21.73,21.485,21.63857,418930400
2012-07-05,21.44857,21.94071,21.41607,21.78357,484383200
2012-07-03,21.24571,21.42857,21.21429,21.4075,241712800
2012-07-02,20.88321,21.19536,20.84286,21.16143,400092000
2012-06-29,20.64286,20.85714,20.50893,20.85714,421500800
2012-06-28,20.41679,20.5,20.20036,20.32321,282836400
2012-06-27,20.53571,20.59786,20.42571,20.51786,202997200
2012-06-26,20.40464,20.5175,20.26179,20.42964,276536400
2012-06-25,20.61786,20.70714,20.37036,20.38464,304382400
2012-06-22,20.68,20.7925,20.55071,20.78929,284471600
2012-06-21,20.90857,21.0078564,20.62286,20.63107,326351200
2012-06-20,21.0074997,21.044643,20.74286,20.91929,358943200
2012-06-19,20.83571,21.071428,20.825,20.97893,361404400
2012-06-18,20.39143,20.99607,20.37036,20.92071,440412000
2012-06-15,20.39286,20.52214,20.34107,20.50464,335255200
2012-06-14,20.40143,20.48214,20.25929,20.41179,345573200
2012-06-13,20.51857,20.66,20.37071,20.43429,293580000
2012-06-12,20.51643,20.59357,20.23929,20.57714,435380400
2012-06-11,20.99,21.017857,20.37964,20.39893,591264800
2012-06-08,20.41429,20.735,20.32143,20.72571,347516400
2012-06-07,20.6175,20.61857,20.375,20.41857,379766800
2012-06-06,20.2775,20.49464,20.19643,20.40929,401455600
2012-06-05,20.045357,20.23107,19.94036,20.10107,388214400
2012-06-04,20.053572,20.26786,19.58929,20.15321,556995600
2012-06-01,20.32714,20.45179,20.018572,20.035357,520987600
2012-05-31,20.74071,20.76786,20.40929,20.63321,491674400
2012-05-30,20.32857,20.71393,20.23429,20.68464,529429600
2012-05-29,20.38929,20.5,20.18964,20.43821,380508800
2012-05-25,20.16393,20.20893,19.94536,20.081785,328507200
2012-05-24,20.56679,20.58929,20.043928,20.19,496230000
2012-05-23,19.91071,20.45714,19.75821,20.37714,584897600
2012-05-22,20.34107,20.49571,19.735,19.89179,694870400
2012-05-21,19.089287,20.055,19.073214,20.045713,631106000
2012-05-18,19.07,19.4075,18.64929,18.94214,732292400
2012-05-17,19.47536,19.55357,18.93286,18.93286,717220000
2012-05-16,19.7875,19.88893,19.32286,19.50286,560896000
2012-05-15,20.051786,20.115,19.70536,19.75607,476336000
2012-05-14,20.091785,20.26821,19.91429,19.93643,352626400
2012-05-11,20.17857,20.51679,20.15536,20.23964,399546000
2012-05-10,20.52071,20.56714,20.30143,20.37571,333200000
2012-05-09,20.13214,20.49929,20.030357,20.32786,480704000
2012-05-08,20.34214,20.41071,19.95464,20.29214,497252000
2012-05-07,20.053572,20.45607,20.043928,20.33857,460118400
2012-05-04,20.61,20.65571,20.18464,20.1875,529992400
2012-05-03,21.089287,21.12143,20.725,20.77929,390549600
2012-05-02,20.72286,20.97857,20.67357,20.92786,427389200
2012-05-01,20.88929,21.31286,20.75821,20.79036,610999200
2012-04-30,21.35,21.37143,20.82143,20.85643,506144800
2012-04-27,21.60964,21.64929,21.44643,21.53571,406722400
2012-04-26,21.93821,21.95321,21.50464,21.70357,536068400
2012-04-25,21.98714,22.071428,21.64286,21.78571,905777600
2012-04-24,20.093214,20.27464,19.82143,20.01,1076149200
2012-04-23,20.37893,20.59536,19.87929,20.41786,966529200
2012-04-20,21.12071,21.23643,20.37214,20.46357,1030985200
2012-04-19,21.43643,21.5975,20.87571,20.98,834719200
2012-04-18,21.91857,22.15179,21.52536,21.72643,954531200
2012-04-17,20.67643,21.78571,20.42536,21.775,1025528000
2012-04-16,21.78786,21.79571,20.65179,20.71893,1050786800
2012-04-13,22.28964,22.31071,21.55393,21.61536,859644800
2012-04-12,22.32143,22.5475,22.16071,22.24179,614336800
2012-04-11,22.72143,22.74536,22.26214,22.36429,696614800
2012-04-10,22.85464,23.0,22.35714,22.44429,889725200
2012-04-09,22.36179,22.85143,22.33214,22.7225,597536800
2012-04-05,22.39214,22.66643,22.26429,22.63143,641298000
2012-04-04,22.29821,22.35214,22.035713,22.29679,572980800
2012-04-03,22.40357,22.57893,22.2325,22.47571,834559600
2012-04-02,21.49393,22.098928,21.44214,22.093929,598351600
2012-03-30,21.74179,21.80571,21.355,21.4125,731038000
2012-03-29,21.885,22.02,21.68679,21.78071,608238400
2012-03-28,22.084999,22.19464,21.79679,22.057858,655460400
2012-03-27,21.64929,22.01,21.645,21.94571,607129600
2012-03-26,21.42107,21.68393,21.25929,21.67786,595742000
2012-03-23,21.44607,21.49286,21.22857,21.2875,430488800
2012-03-22,21.34929,21.58929,21.26893,21.405,623870800
2012-03-21,21.52643,21.77321,21.47893,21.51786,644042000
2012-03-20,21.41107,21.675,21.12429,21.64143,816662000
2012-03-19,21.37036,21.49179,21.0375,21.46786,901236000
2012-03-16,20.88286,21.042856,20.64286,20.91321,825487600
2012-03-15,21.41464,21.42893,20.6625,20.91286,1159718000
2012-03-14,20.64464,21.24,20.55,21.056429,1418844000
2012-03-13,19.91214,20.29214,19.84821,20.28929,690855200
2012-03-12,19.60643,19.71429,19.53571,19.71429,407282400
2012-03-09,19.43607,19.56214,19.39679,19.47036,418919200
2012-03-08,19.096071,19.3925,19.0042858,19.35679,516457200
2012-03-07,19.17143,19.20643,18.68929,18.95321,798520800
2012-03-06,18.70214,19.060356,18.43643,18.93786,810238800
2012-03-05,19.47929,19.55286,18.78571,19.04143,809124400
2012-03-02,19.43714,19.52857,19.37571,19.47071,431712400
2012-03-01,19.5775,19.57893,19.24179,19.44536,683270000
2012-02-29,19.34143,19.5575,19.13214,19.37286,952011200
2012-02-28,18.85571,19.12179,18.78036,19.12179,600387200
2012-02-27,18.61821,18.875,18.43857,18.77714,547582000
2012-02-24,18.55964,18.675,18.52286,18.6575,415072000
2012-02-23,18.39571,18.49393,18.19643,18.4425,568027600
2012-02-22,18.32429,18.41036,18.18107,18.32286,483302400
2012-02-21,18.10286,18.3875,18.0042858,18.3875,605595200
2012-02-17,17.96821,18.13464,17.86786,17.93286,535805200
2012-02-16,17.55357,18.031786,17.37964,17.93607,944552000
2012-02-15,18.36643,18.79607,17.74607,17.77393,1506120000
2012-02-14,18.023571,18.19857,17.92857,18.195,460398400
2012-02-13,17.84036,17.99393,17.75321,17.95,517216000
2012-02-10,17.53429,17.77214,17.44821,17.62214,631302000
2012-02-09,17.17,17.74107,17.16286,17.61321,884214800
2012-02-08,16.80357,17.028214,16.775,17.024286,407890000
2012-02-07,16.61607,16.77679,16.59214,16.74393,316223600
2012-02-06,16.37071,16.60643,16.36429,16.57036,249412800
2012-02-03,16.33214,16.42857,16.27,16.41714,286599600
2012-02-02,16.28214,16.3275,16.21357,16.25429,186796400
2012-02-01,16.37179,16.3925,16.26964,16.2925,270046000
2012-01-31,16.27107,16.36571,16.18107,16.30286,391683600
2012-01-30,15.91821,16.21071,15.90679,16.17893,379341200
2012-01-27,15.86929,16.017143,15.84893,15.97429,299709200
2012-01-26,16.012857,16.028214,15.82643,15.87964,323985200
2012-01-25,16.23,16.23036,15.8475,15.95214,958314000
2012-01-24,15.18214,15.18214,14.98393,15.014643,547638000
2012-01-23,15.095357,15.30179,15.082143,15.26464,306062400
2012-01-20,15.2675,15.26786,14.99107,15.010714,413974400
2012-01-19,15.3625,15.40607,15.2325,15.27679,261738400
2012-01-18,15.24857,15.33821,15.225,15.32536,276791200
2012-01-17,15.15,15.21393,15.10571,15.16786,242897200
2012-01-13,14.98929,15.016071,14.95214,14.99321,226021600
2012-01-12,15.081429,15.10357,14.95536,15.049643,212587200
2012-01-11,15.095714,15.10179,14.97536,15.091071,215084800
2012-01-10,15.21107,15.21429,15.053571,15.11571,258196400
2012-01-09,15.19643,15.27679,15.048214,15.061786,394024400
2012-01-06,14.99179,15.098214,14.97214,15.085714,318292800
2012-01-05,14.81964,14.94821,14.73821,14.92964,271269600
2012-01-04,14.64286,14.81,14.61714,14.76571,260022000
2012-01-03,14.62143,14.73214,14.60714,14.68679,302220800
2011-12-30,14.41107,14.51,14.41036,14.46429,179662000
2011-12-29,14.40714,14.4875,14.30393,14.46857,215978000
2011-12-28,14.53179,14.58036,14.33357,14.38,228662000
2011-12-27,14.39643,14.61036,14.39357,14.51893,265076000
2011-12-23,14.27464,14.41393,14.2675,14.40464,269399200
2011-12-22,14.17857,14.25464,14.14643,14.23393,202358800
2011-12-21,14.1675,14.18929,14.00035667,14.15893,262948000
2011-12-20,13.84857,14.14643,13.83071,14.14107,337215200
2011-12-19,13.65964,13.74464,13.58857,13.65036,235530400
2011-12-16,13.58429,13.71964,13.55607,13.60786,421478400
2011-12-15,13.69036,13.705,13.51107,13.53357,256200000
2011-12-14,13.81071,13.835,13.48857,13.57821,406887600
2011-12-13,14.035714,14.12143,13.825,13.88607,338928800
2011-12-12,13.98857,14.067857,13.90893,13.99429,301067200
2011-12-09,14.030357,14.072857,13.96536,14.057857,296993200
2011-12-08,13.98036,14.125,13.93679,13.95214,376356400
2011-12-07,13.92607,13.96214,13.81286,13.89607,304746400
2011-12-06,14.018214,14.093929,13.90643,13.9625,283598000
2011-12-05,14.053214,14.1575,13.9425,14.036071,357210000
2011-12-02,13.9225,14.058214,13.87786,13.91786,379055600
2011-12-01,13.66214,13.89286,13.59821,13.85464,387181200
2011-11-30,13.6175,13.65286,13.51071,13.65,405938400
2011-11-29,13.42286,13.52964,13.22143,13.32857,375855200
2011-11-28,13.29821,13.45429,13.22607,13.43286,346413200
2011-11-25,13.15786,13.25536,12.97571,12.98464,254760800
2011-11-23,13.37536,13.42286,13.10286,13.10679,428271200
2011-11-22,13.25071,13.4975,13.24786,13.44679,409021200
2011-11-21,13.22857,13.27429,13.068214,13.17893,447980400
2011-11-18,13.53286,13.57107,13.38857,13.39071,371938000
2011-11-17,13.71357,13.735,13.41071,13.47893,479900400
2011-11-16,13.90179,13.96929,13.72571,13.74179,349210400
2011-11-15,13.6,13.91071,13.55179,13.88679,430810800
2011-11-14,13.69714,13.75893,13.50714,13.545,432905200
2011-11-11,13.8075,13.88214,13.58071,13.73643,653786000
2011-11-10,14.17964,14.18607,13.64821,13.75786,744752400
2011-11-09,14.1775,14.3175,14.079643,14.11714,558684000
2011-11-08,14.36464,14.57143,14.34143,14.50821,400442000
2011-11-07,14.2825,14.28571,14.1475,14.27607,270275600
2011-11-04,14.35821,14.40857,14.25571,14.29429,302229200
2011-11-03,14.2525,14.40714,14.12,14.39536,441386400
2011-11-02,14.28893,14.30143,14.11107,14.19321,327350800
2011-11-01,14.19321,14.26786,14.043571,14.16107,531790000
2011-10-31,14.37214,14.61893,14.32321,14.45643,385501200
2011-10-28,14.39286,14.5125,14.37536,14.4625,322842800
2011-10-27,14.55571,14.60714,14.35321,14.45321,494664800
2011-10-26,14.34857,14.37679,14.041071,14.30714,456304800
2011-10-25,14.46536,14.51964,14.19214,14.20607,430427200
2011-10-24,14.14929,14.51786,14.12143,14.49179,502138000
2011-10-21,14.21786,14.255,13.95536,14.031071,621244400
2011-10-20,14.28571,14.29821,14.078929,14.11821,549270400
2011-10-19,14.33393,14.58643,14.20714,14.23643,1104059600
2011-10-18,15.062857,15.17179,14.85679,15.08,881602400
2011-10-17,15.062143,15.23929,14.855,14.99964,686044800
2011-10-14,14.88679,15.071429,14.83107,15.071429,573367200
2011-10-13,14.46357,14.58679,14.3875,14.58679,426185200
2011-10-12,14.54786,14.61607,14.29071,14.36393,622286000
2011-10-11,14.020357,14.39929,13.98214,14.29607,605687600
2011-10-10,13.53893,13.88607,13.5075,13.88607,442514800
2011-10-07,13.42071,13.49071,13.16036,13.20714,535458000
2011-10-06,13.33321,13.74214,13.27857,13.4775,812582400
2011-10-05,13.13786,13.565,12.86786,13.50893,786469600
2011-10-04,13.3775,13.63571,12.65143,13.30357,1233677200
2011-10-03,13.58464,13.66571,13.3275,13.37857,669099200
2011-09-30,13.82571,13.88893,13.61357,13.61857,547640800
2011-09-29,14.35429,14.36464,13.79321,13.94893,651086800
2011-09-28,14.2925,14.41929,14.16107,14.17893,429637600
2011-09-27,14.5975,14.61607,14.21643,14.25929,632497600
2011-09-26,14.28071,14.42786,13.975,14.39893,812876400
2011-09-23,14.29571,14.52643,14.28036,14.43929,546277200
2011-09-22,14.3225,14.63643,14.16786,14.35071,968480800
2011-09-21,14.98714,15.056786,14.71429,14.71929,605976000
2011-09-20,14.83036,15.10214,14.68536,14.76607,775754000
2011-09-19,14.17857,14.75821,14.11429,14.70107,823860800
2011-09-16,14.12643,14.30357,14.10821,14.30357,698513200
2011-09-15,13.97964,14.059286,13.925,14.034286,417818800
2011-09-14,13.82214,14.0074997,13.77714,13.90357,534724400
2011-09-13,13.64786,13.79321,13.58036,13.73643,440560400
2011-09-12,13.32143,13.60286,13.28214,13.56929,467832400
2011-09-09,13.71179,13.78571,13.39357,13.48143,564813200
2011-09-08,13.65714,13.87893,13.65393,13.71929,416158400
2011-09-07,13.77,13.77143,13.64286,13.71179,350576800
2011-09-06,13.12036,13.58321,13.088571,13.56214,509698000
2011-09-02,13.38357,13.5,13.27964,13.35893,438939200
2011-09-01,13.77929,13.83357,13.59714,13.60821,343725200
2011-08-31,13.94893,14.0028572,13.63786,13.74393,522586400
2011-08-30,13.86607,13.99429,13.79321,13.92821,417922400
2011-08-29,13.86357,13.98214,13.85714,13.9275,405269200
2011-08-26,13.25607,13.70714,13.24286,13.69929,641477200
2011-08-25,13.038571,13.40893,13.035714,13.34714,871346000
2011-08-24,13.33821,13.53429,13.23571,13.435,626267600
2011-08-23,12.86786,13.34429,12.75,13.34286,656835200
2011-08-22,13.018214,13.031429,12.68179,12.73,535315200
2011-08-19,12.93464,13.10714,12.71429,12.71536,775888400
2011-08-18,13.24429,13.30893,12.90607,13.073214,851435200
2011-08-17,13.65393,13.73286,13.5,13.58714,442061200
2011-08-16,13.62571,13.69179,13.43071,13.58857,498750000
2011-08-15,13.55821,13.74893,13.50321,13.69321,460544000
2011-08-12,13.5025,13.55857,13.36536,13.46393,528976000
2011-08-11,13.23286,13.40893,13.025714,13.34643,741969200
2011-08-10,13.25536,13.38036,12.94643,12.98893,878656800
2011-08-09,12.90357,13.37893,12.67857,13.3575,1082583600
2011-08-08,12.9175,13.13464,12.60786,12.61464,1143833600
2011-08-05,13.58714,13.69643,12.94893,13.34357,1204590800
2011-08-04,13.9075,13.97571,13.47679,13.4775,871407600
2011-08-03,13.96357,14.055357,13.65143,14.020357,732508000
2011-08-02,14.20179,14.21071,13.86964,13.88964,639539600
2011-08-01,14.20643,14.26786,14.013214,14.16964,612836000
2011-07-29,13.84429,14.1125,13.71429,13.94571,632584400
2011-07-28,13.98643,14.17821,13.86179,13.99357,594034000
2011-07-27,14.30679,14.38,14.0053568,14.021071,659324400
2011-07-26,14.28571,14.44643,14.27429,14.4075,476582400
2011-07-25,13.94107,14.28571,13.915,14.23214,589806000
2011-07-22,13.86857,14.10893,13.84821,14.046429,516728800
2011-07-21,13.81964,13.93071,13.71071,13.83179,526534400
2011-07-20,14.14714,14.1525,13.78571,13.81786,941340400
2011-07-19,13.5,13.52321,13.33286,13.45893,819145600
2011-07-18,13.051071,13.38036,13.045714,13.35,572653200
2011-07-15,12.89893,13.035714,12.8275,13.032857,484467200
2011-07-14,12.89321,12.91464,12.72643,12.7775,430533600
2011-07-13,12.7975,12.85714,12.72786,12.78643,391638800
2011-07-12,12.62607,12.77429,12.45071,12.63393,451609200
2011-07-11,12.72643,12.84893,12.60071,12.64286,442674400
2011-07-08,12.61929,12.85714,12.57857,12.84679,489633200
2011-07-07,12.66679,12.78571,12.64286,12.75714,399663600
2011-07-06,12.4625,12.64643,12.3825,12.56286,444626000
2011-07-05,12.25,12.49393,12.23214,12.47964,355054000
2011-07-01,11.99821,12.26786,11.93571,12.25929,435313200
2011-06-30,11.95357,12.0046434,11.88714,11.98821,322954800
2011-06-29,12.0014286,12.013214,11.85286,11.93,352545200
2011-06-28,11.91607,12.025,11.90857,11.97357,294299600
2011-06-27,11.69964,11.925,11.6875,11.85857,339813600
2011-06-24,11.83464,11.89821,11.61036,11.65536,439807200
2011-06-23,11.39071,11.84607,11.36143,11.82964,559759200
2011-06-22,11.61286,11.74643,11.51357,11.52179,390583200
2011-06-21,11.31,11.63571,11.25714,11.61786,493382400
2011-06-20,11.33429,11.34643,11.089286,11.26143,640645600
2011-06-17,11.74964,11.75893,11.40571,11.43786,615020000
2011-06-16,11.675,11.73857,11.36893,11.61286,510591200
2011-06-15,11.77679,11.79643,11.60286,11.66964,399196000
2011-06-14,11.78571,11.90179,11.76107,11.87286,334569200
2011-06-13,11.68571,11.72536,11.60964,11.66429,329473200
2011-06-10,11.80536,11.845,11.62536,11.63929,433955200
2011-06-09,11.90179,11.91679,11.8125,11.83893,275088800
2011-06-08,11.84929,11.95714,11.80893,11.86571,333723600
2011-06-07,12.0775,12.079286,11.85357,11.85857,529785200
2011-06-06,12.34643,12.39464,12.064643,12.072857,461941200
2011-06-03,12.25643,12.33321,12.21464,12.26571,313250000
2011-06-02,12.375,12.42786,12.29643,12.36071,338783200
2011-06-01,12.45964,12.57607,12.30893,12.33964,554682800
2011-05-31,12.18214,12.4225,12.17857,12.4225,417754400
2011-05-27,11.95714,12.058214,11.93964,12.050357,203599200
2011-05-26,11.99893,12.031786,11.94393,11.96429,222560800
2011-05-25,11.90821,12.091429,11.8875,12.027857,294224000
2011-05-24,11.98214,11.99643,11.83357,11.86393,321927200
2011-05-23,11.78464,11.99929,11.765,11.94286,383600000
2011-05-20,12.12714,12.17679,11.965,11.97214,337968400
2011-05-19,12.21714,12.22893,12.095357,12.16179,261170000
2011-05-18,12.016786,12.18036,12.0,12.13821,334776400
2011-05-17,11.85714,12.0050001,11.81179,12.0050001,452334400
2011-05-16,12.11429,12.18643,11.87857,11.90357,449775200
2011-05-13,12.345,12.36607,12.15536,12.16071,326116000
2011-05-12,12.36143,12.39714,12.22393,12.3775,322000000
2011-05-11,12.465,12.5,12.33,12.40107,336000000
